0,2021-10-04 21:41:34,51.800
0,2021-10-04 21:41:35,51.800
0,2021-10-04 21:41:36,51.800
0,2021-10-04 21:41:37,51.800
0,2021-10-04 21:41:38,51.800
0,2021-10-04 21:41:39,51.800
0,2021-10-04 21:41:40,51.800
0,2021-10-04 21:41:41,51.800
0,2021-10-04 21:41:42,51.800
0,2021-10-04 21:41:43,51.800
0,2021-10-04 21:41:43,51.800
0,2021-10-04 21:41:44,51.800
0,2021-10-04 21:41:45,51.800
0,2021-10-04 21:41:46,51.800
0,2021-10-04 21:41:47,51.800
0,2021-10-04 21:41:48,51.800
0,2021-10-04 21:41:48,51.800
0,2021-10-04 21:41:49,51.800
0,2021-10-04 21:41:50,51.800
0,2021-10-04 21:41:51,51.800
0,2021-10-04 21:41:52,51.800
0,2021-10-04 21:41:53,51.800
0,2021-10-04 21:41:54,51.800
0,2021-10-04 21:41:55,51.800
0,2021-10-04 21:41:56,51.800
0,2021-10-04 21:41:57,51.800
0,2021-10-04 21:41:58,51.800
0,2021-10-04 21:41:59,51.800
0,2021-10-04 21:42:00,51.800
0,2021-10-04 21:42:01,51.800
0,2021-10-04 21:42:01,51.800
0,2021-10-04 21:42:02,51.800
0,2021-10-04 21:42:03,51.800
0,2021-10-04 21:42:04,51.800
0,2021-10-04 21:42:05,51.800
0,2021-10-04 21:42:06,51.800
0,2021-10-04 21:42:07,51.800
0,2021-10-04 21:42:08,51.800
0,2021-10-04 21:42:09,51.800
0,2021-10-04 21:42:10,51.800
0,2021-10-04 21:42:11,51.800
0,2021-10-04 21:42:11,51.800
0,2021-10-04 21:42:12,51.800
0,2021-10-04 21:42:13,51.800
0,2021-10-04 21:42:14,51.800
0,2021-10-04 21:42:15,51.800
0,2021-10-04 21:42:16,51.800
0,2021-10-04 21:42:17,51.800
0,2021-10-04 21:42:18,51.800
0,2021-10-04 21:42:19,51.800
0,2021-10-04 21:42:20,51.800
0,2021-10-04 21:42:21,51.800
0,2021-10-04 21:42:22,51.800
0,2021-10-04 21:42:23,51.800
0,2021-10-04 21:42:24,51.800
0,2021-10-04 21:42:25,51.800
0,2021-10-04 21:42:26,51.800
0,2021-10-04 21:42:27,51.800
0,2021-10-04 21:42:28,51.800
0,2021-10-04 21:42:29,51.800
0,2021-10-04 21:42:30,51.800
0,2021-10-04 21:42:30,51.800
0,2021-10-04 21:42:31,51.800
0,2021-10-04 21:42:32,51.800
0,2021-10-04 21:42:33,51.800
0,2021-10-04 21:42:34,51.800
0,2021-10-04 21:42:35,51.800
0,2021-10-04 21:42:36,51.800
0,2021-10-04 21:42:36,51.800
0,2021-10-04 21:42:37,51.800
0,2021-10-04 21:42:38,51.800
0,2021-10-04 21:42:39,51.800
0,2021-10-04 21:42:40,51.800
0,2021-10-04 21:42:41,51.800
0,2021-10-04 21:42:42,51.800
0,2021-10-04 21:42:43,51.800
0,2021-10-04 21:42:45,51.800
0,2021-10-04 21:42:48,51.800
0,2021-10-04 21:42:50,51.800
0,2021-10-04 21:42:52,51.800
0,2021-10-04 21:42:53,51.800
0,2021-10-04 21:42:54,51.800
0,2021-10-04 21:42:55,51.800
0,2021-10-04 21:44:16,51.800
0,2021-10-04 21:44:17,51.800
0,2021-10-04 21:44:18,51.800
0,2021-10-04 21:44:19,51.800
0,2021-10-04 21:44:20,51.800
0,2021-10-04 21:44:21,51.800
0,2021-10-04 21:44:23,51.800
0,2021-10-04 21:44:24,51.800
0,2021-10-04 21:44:25,51.800
0,2021-10-04 21:44:27,51.800
0,2021-10-04 21:44:28,51.800
0,2021-10-04 21:44:29,51.800
0,2021-10-04 21:44:30,51.800
0,2021-10-04 21:44:31,51.800
0,2021-10-04 21:44:32,51.800
0,2021-10-04 21:44:33,51.800
0,2021-10-04 21:44:34,51.800
0,2021-10-04 21:44:35,51.800
0,2021-10-04 21:44:36,51.800
0,2021-10-04 21:44:37,51.800
0,2021-10-04 21:44:38,51.800
0,2021-10-04 21:44:39,51.800
0,2021-10-04 21:44:40,51.800
0,2021-10-04 21:44:41,51.800
0,2021-10-04 21:44:42,51.800
0,2021-10-04 21:44:43,51.800
0,2021-10-04 21:44:44,51.800
0,2021-10-04 21:44:45,51.800
0,2021-10-04 21:44:45,51.800
0,2021-10-04 21:44:46,51.800
0,2021-10-04 21:44:47,51.800
0,2021-10-04 21:44:49,51.800
0,2021-10-04 21:44:50,51.800
0,2021-10-04 21:44:50,51.800
0,2021-10-04 21:44:51,51.800
0,2021-10-04 21:44:53,51.800
0,2021-10-04 21:44:53,51.800
0,2021-10-04 21:44:54,51.800
0,2021-10-04 21:44:56,51.800
0,2021-10-04 21:44:57,51.800
0,2021-10-04 21:44:57,51.800
0,2021-10-04 21:44:58,51.800
0,2021-10-04 21:44:59,51.800
0,2021-10-04 21:45:00,51.800
0,2021-10-04 21:45:01,51.800
0,2021-10-04 21:45:02,51.800
0,2021-10-04 21:45:03,51.800
0,2021-10-04 21:45:04,51.800
0,2021-10-04 21:45:05,51.800
0,2021-10-04 21:45:06,51.800
0,2021-10-04 21:45:07,51.800
0,2021-10-04 21:45:08,51.800
0,2021-10-04 21:45:09,51.800
0,2021-10-04 21:45:11,51.800
0,2021-10-04 21:45:13,51.800
0,2021-10-04 21:45:14,51.800
0,2021-10-04 21:45:15,51.800
0,2021-10-04 21:45:16,51.800
0,2021-10-04 21:45:17,51.800
0,2021-10-04 21:45:18,51.800
0,2021-10-04 21:45:19,51.800
0,2021-10-04 21:45:20,51.800
0,2021-10-04 21:45:21,51.800
0,2021-10-04 21:45:22,51.800
0,2021-10-04 21:45:23,51.800
